2023-04-17 05:59:55	P4D4JLM1E653298023A30	TCONLESS	BMS3
2023-04-17 06:00:02	P4D4JHM1E653298023A30	TCONLESS	BMS3
2023-04-17 06:00:08	P4D4J7M1E653298023A30	TCONLESS	BMS3
2023-04-17 06:00:15	P4D4JDM1E653298023A30	TCONLESS	BMS3
2023-04-17 06:00:22	P4D4JCM1E653298023A30	TCONLESS	BMS3
2023-04-17 06:00:28	P4D4JBM1E653298023A30	TCONLESS	BMS3
2023-04-17 06:00:35	P4D4J9M1E653298023A30	TCONLESS	BMS3
2023-04-17 06:00:42	P4D4J2M1E653298023A30	TCONLESS	BMS3
2023-04-17 06:00:48	P4D4J3M1E653298023A30	TCONLESS	BMS3
2023-04-17 06:00:55	P4D4J1M1E653298023A30	TCONLESS	BMS3
2023-04-17 06:01:01	P4D4HQM1E653298023A30	TCONLESS	BMS3
2023-04-17 06:01:08	P4D4HYM1E653298023A30	TCONLESS	BMS3
2023-04-17 06:01:15	P4D4GWM1E653298023A30	TCONLESS	BMS3
2023-04-17 06:01:21	P4D4HVM1E653298023A30	TCONLESS	BMS3
2023-04-17 06:01:28	P4D4HTM1E653298023A30	TCONLESS	BMS3
2023-04-17 06:01:35	P4D4J6M1E653298023A30	TCONLESS	BMS3
2023-04-17 06:01:41	P4D4J8M1E653298023A30	TCONLESS	BMS3
2023-04-17 06:01:48	P4D4J5M1E653298023A30	TCONLESS	BMS3
2023-04-17 06:01:58	P4D4J4M1E653298023A30	TCONLESS	BMS3
2023-04-17 06:02:04	P4D4HCM1E653298023A30	TCONLESS	BMS3
2023-04-17 06:02:15	P4D4J0M1E653298023A30	TCONLESS	BMS3
2023-04-17 06:02:22	P4D4HZM1E653298023A30	TCONLESS	BMS3
2023-04-17 06:02:30	P4D4HXM1E653298023A30	TCONLESS	BMS3
2023-04-17 06:02:36	P4D4HUM1E653298023A30	TCONLESS	BMS3
2023-04-17 06:02:43	P4D4HSM1E653298023A30	TCONLESS	BMS3
2023-04-17 06:02:49	P4D4HRM1E653298023A30	TCONLESS	BMS3
2023-04-17 06:02:56	P4D4HNM1E653298023A30	TCONLESS	BMS3
2023-04-17 06:03:02	P4D4HLM1E653298023A30	TCONLESS	BMS3
2023-04-17 06:03:09	P4D4HKM1E653298023A30	TCONLESS	BMS3
2023-04-17 06:03:16	P4D4HGM1E653298023A30	TCONLESS	BMS3
2023-04-17 06:03:27	P4D4HEM1E653298023A30	TCONLESS	BMS3
2023-04-17 06:03:34	P4D4HBM1E653298023A30	TCONLESS	BMS3
2023-04-17 06:03:41	P4D4H9M1E653298023A30	TCONLESS	BMS3
2023-04-17 06:03:48	P4D4H6M1E653298023A30	TCONLESS	BMS3
2023-04-17 06:04:02	P4D4KJM1E653298023A30	TCONLESS	BMS3
2023-04-17 06:04:09	P4D4KGM1E653298023A30	TCONLESS	BMS3
2023-04-17 06:04:15	P4D4KFM1E653298023A30	TCONLESS	BMS3
2023-04-17 06:04:22	P4D4KDM1E653298023A30	TCONLESS	BMS3
2023-04-17 06:04:30	P4D4KBM1E653298023A30	TCONLESS	BMS3
2023-04-17 06:04:37	P4D4K8M1E653298023A30	TCONLESS	BMS3
2023-04-17 06:04:45	P4D4JYM1E653298023A30	TCONLESS	BMS3
2023-04-17 06:04:51	P4D4K6M1E653298023A30	TCONLESS	BMS3
2023-04-17 06:04:58	P4D4K4M1E653298023A30	TCONLESS	BMS3
2023-04-17 06:05:05	P4D4K2M1E653298023A30	TCONLESS	BMS3
2023-04-17 06:05:11	P4D4K0M1E653298023A30	TCONLESS	BMS3
2023-04-17 06:05:18	P4D4JZM1E653298023A30	TCONLESS	BMS3
2023-04-17 06:05:25	P4D4JWM1E653298023A30	TCONLESS	BMS3
2023-04-17 06:05:31	P4D4JFM1E653298023A30	TCONLESS	BMS3
2023-04-17 06:05:38	P4D4JRM1E653298023A30	TCONLESS	BMS3
2023-04-17 06:05:44	P4D4JPM1E653298023A30	TCONLESS	BMS3
2023-04-17 06:05:51	P4D4JMM1E653298023A30	TCONLESS	BMS3
2023-04-17 06:05:57	P4D4JKM1E653298023A30	TCONLESS	BMS3
2023-04-17 06:06:04	P4D4JGM1E653298023A30	TCONLESS	BMS3
2023-04-17 06:06:11	P4D4JAM1E653298023A30	TCONLESS	BMS3
2023-04-17 06:06:17	P4D4C2M1E653298023A30	TCONLESS	BMS3
2023-04-17 06:06:24	P4D4C1M1E653298023A30	TCONLESS	BMS3
2023-04-17 06:06:34	P4D578M1E653298023B30	TCONLESS	BMS3
2023-04-17 06:06:40	P4D4BWM1E653298023A30	TCONLESS	BMS3
2023-04-17 06:06:47	P4D4BUM1E653298023A30	TCONLESS	BMS3
2023-04-17 06:06:54	P4D4BSM1E653298023A30	TCONLESS	BMS3
2023-04-17 06:07:00	P4D4BPM1E653298023A30	TCONLESS	BMS3
2023-04-17 06:07:07	P4D4BMM1E653298023A30	TCONLESS	BMS3
2023-04-17 06:07:13	P4D4BKM1E653298023A30	TCONLESS	BMS3
2023-04-17 06:07:20	P4D4BJM1E653298023A30	TCONLESS	BMS3
2023-04-17 06:07:27	P4D4BGM1E653298023A30	TCONLESS	BMS3
2023-04-17 06:07:33	P4D4BEM1E653298023A30	TCONLESS	BMS3
2023-04-17 06:07:40	P4D4BCM1E653298023A30	TCONLESS	BMS3
2023-04-17 06:07:45	P4D4BAM1E653298023A30	TCONLESS	BMS3
2023-04-17 06:07:54	P4D4JEM1E653298023A30	TCONLESS	BMS3
2023-04-17 06:07:59	P4D4B8M1E653298023A30	TCONLESS	BMS3
2023-04-17 06:08:08	P4D4B7M1E653298023A30	TCONLESS	BMS3
2023-04-17 06:08:14	P4D4B5M1E653298023A30	TCONLESS	BMS3
2023-04-17 06:08:21	P4D4B3M1E653298023A30	TCONLESS	BMS3
2023-04-17 06:14:50	P4D520M1E653298023B30	TCONLESS	BMS3
2023-04-17 06:14:56	P4D51NM1E653298023B30	TCONLESS	BMS3
2023-04-17 06:15:03	P4D4B6M1E653298023A30	TCONLESS	BMS3
2023-04-17 06:15:08	P4D51TM1E653298023B30	TCONLESS	BMS3
2023-04-17 06:15:14	P4D51QM1E653298023B30	TCONLESS	BMS3
2023-04-17 06:15:20	P4D51MM1E653298023B30	TCONLESS	BMS3
2023-04-17 06:15:26	P4D51KM1E653298023B30	TCONLESS	BMS3
2023-04-17 06:15:33	P4D51HM1E653298023B30	TCONLESS	BMS3
2023-04-17 06:15:38	P4D51GM1E653298023B30	TCONLESS	BMS3
2023-04-17 06:15:44	P4D51EM1E653298023B30	TCONLESS	BMS3
2023-04-17 06:15:51	P4D51CM1E653298023B30	TCONLESS	BMS3
2023-04-17 06:15:57	P4D51BM1E653298023B30	TCONLESS	BMS3
2023-04-17 06:16:03	P4D518M1E653298023B30	TCONLESS	BMS3
2023-04-17 06:16:10	P4D517M1E653298023B30	TCONLESS	BMS3
2023-04-17 06:16:16	P4D515M1E653298023B30	TCONLESS	BMS3
2023-04-17 06:16:22	P4D513M1E653298023B30	TCONLESS	BMS3
2023-04-17 06:16:29	P4D512M1E653298023B30	TCONLESS	BMS3
2023-04-17 06:16:35	P4D50WM1E653298023B30	TCONLESS	BMS3
2023-04-17 06:16:41	P4D50YM1E653298023B30	TCONLESS	BMS3
2023-04-17 06:16:48	P4D51AM1E653298023B30	TCONLESS	BMS3
2023-04-17 06:16:54	P4D50ZM1E653298023B30	TCONLESS	BMS3
2023-04-17 06:17:00	P4D51VM1E653298023B30	TCONLESS	BMS3
2023-04-17 06:17:07	P4D516M1E653298023B30	TCONLESS	BMS3
2023-04-17 06:17:13	P4D514M1E653298023B30	TCONLESS	BMS3
2023-04-17 06:17:19	P4D510M1E653298023B30	TCONLESS	BMS3
2023-04-17 06:17:25	P4D50MM1E653298023B30	TCONLESS	BMS3
2023-04-17 06:17:32	P4D50XM1E653298023B30	TCONLESS	BMS3
2023-04-17 06:17:39	P4D50VM1E653298023B30	TCONLESS	BMS3
2023-04-17 06:17:45	P4D50TM1E653298023B30	TCONLESS	BMS3
2023-04-17 06:17:52	P4D50LM1E653298023B30	TCONLESS	BMS3
2023-04-17 06:17:58	P4D50QM1E653298023B30	TCONLESS	BMS3
2023-04-17 06:18:05	P4D507M1E653298023B30	TCONLESS	BMS3
2023-04-17 06:18:11	P4D50JM1E653298023B30	TCONLESS	BMS3
2023-04-17 06:18:18	P4D50DM1E653298023B30	TCONLESS	BMS3
2023-04-17 06:18:24	P4D50FM1E653298023B30	TCONLESS	BMS3
2023-04-17 06:18:31	P4D50CM1E653298023B30	TCONLESS	BMS3
2023-04-17 06:18:38	P4D50AM1E653298023B30	TCONLESS	BMS3
2023-04-17 06:18:44	P4D509M1E653298023B30	TCONLESS	BMS3
2023-04-17 06:18:51	P4D506M1E653298023B30	TCONLESS	BMS3
2023-04-17 06:18:58	P4D504M1E653298023B30	TCONLESS	BMS3
2023-04-17 06:19:04	P4D52HM1E653298023B30	TCONLESS	BMS3
2023-04-17 06:19:11	P4D52FM1E653298023B30	TCONLESS	BMS3
2023-04-17 06:19:17	P4D51YM1E653298023B30	TCONLESS	BMS3
2023-04-17 06:19:24	P4D52CM1E653298023B30	TCONLESS	BMS3
2023-04-17 06:19:30	P4D529M1E653298023B30	TCONLESS	BMS3
2023-04-17 06:19:37	P4D51PM1E653298023B30	TCONLESS	BMS3
2023-04-17 06:19:44	P4D528M1E653298023B30	TCONLESS	BMS3
2023-04-17 06:19:51	P4D51XM1E653298023B30	TCONLESS	BMS3
2023-04-17 06:19:57	P4D525M1E653298023B30	TCONLESS	BMS3
2023-04-17 06:20:04	P4D523M1E653298023B30	TCONLESS	BMS3
2023-04-17 06:20:10	P4D521M1E653298023B30	TCONLESS	BMS3
2023-04-17 06:20:17	P4D51ZM1E653298023B30	TCONLESS	BMS3
2023-04-17 06:20:23	P4D51WM1E653298023B30	TCONLESS	BMS3
2023-04-17 06:20:30	P4D51UM1E653298023B30	TCONLESS	BMS3
2023-04-17 06:20:36	P4D51SM1E653298023B30	TCONLESS	BMS3
2023-04-17 06:20:43	P4D511M1E653298023B30	TCONLESS	BMS3
2023-04-17 06:20:50	P4D51JM1E653298023B30	TCONLESS	BMS3
2023-04-17 06:20:57	P4D51LM1E653298023B30	TCONLESS	BMS3
2023-04-17 06:21:03	P4D519M1E653298023B30	TCONLESS	BMS3
2023-04-17 06:21:10	P4D51FM1E653298023B30	TCONLESS	BMS3
2023-04-17 06:21:16	P4D4XVM1E653298023B30	TCONLESS	BMS3
2023-04-17 06:21:23	P4D4XLM1E653298023B30	TCONLESS	BMS3
2023-04-17 06:21:30	P4D4XJM1E653298023B30	TCONLESS	BMS3
2023-04-17 06:21:36	P4D4XCM1E653298023B30	TCONLESS	BMS3
2023-04-17 06:21:43	P4D4XFM1E653298023B30	TCONLESS	BMS3
2023-04-17 06:21:51	P4D4X5M1E653298023B30	TCONLESS	BMS3
2023-04-17 06:21:55	P4D4X4M1E653298023B30	TCONLESS	BMS3
2023-04-17 06:22:03	P4D4XBM1E653298023B30	TCONLESS	BMS3
2023-04-17 06:22:09	P4D4X9M1E653298023B30	TCONLESS	BMS3
2023-04-17 06:22:16	P4D4X7M1E653298023B30	TCONLESS	BMS3
2023-04-17 06:22:22	P4D4X2M1E653298023B30	TCONLESS	BMS3
2023-04-17 06:22:29	P4D4WZM1E653298023B30	TCONLESS	BMS3
2023-04-17 06:22:35	P4D4WXM1E653298023B30	TCONLESS	BMS3
2023-04-17 06:22:43	P4D4WVM1E653298023B30	TCONLESS	BMS3
2023-04-17 06:22:49	P4D4WPM1E653298023B30	TCONLESS	BMS3
2023-04-17 06:22:56	P4D51DM1E653298023B30	TCONLESS	BMS3
2023-04-17 06:23:02	P4D4WSM1E653298023B30	TCONLESS	BMS3
2023-04-17 06:23:09	P4D4VUM1E653298023B30	TCONLESS	BMS3
2023-04-17 06:23:15	P4D4WDM1E653298023B30	TCONLESS	BMS3
2023-04-17 06:23:23	P4D4WNM1E653298023B30	TCONLESS	BMS3
2023-04-17 06:23:32	P4D4WLM1E653298023B30	TCONLESS	BMS3
2023-04-17 06:23:38	P4D4WJM1E653298023B30	TCONLESS	BMS3
2023-04-17 06:23:45	P4D4WHM1E653298023B30	TCONLESS	BMS3
2023-04-17 06:24:04	P4D4WFM1E653298023B30	TCONLESS	BMS3
2023-04-17 06:24:10	P4D4WEM1E653298023B30	TCONLESS	BMS3
2023-04-17 06:24:29	P4D4WBM1E653298023B30	TCONLESS	BMS3
2023-04-17 06:24:36	P4D4W9M1E653298023B30	TCONLESS	BMS3
2023-04-17 06:24:43	P4D4VTM1E653298023B30	TCONLESS	BMS3
2023-04-17 06:24:49	P4D4W4M1E653298023B30	TCONLESS	BMS3
2023-04-17 06:24:56	P4D4W2M1E653298023B30	TCONLESS	BMS3
2023-04-17 06:25:02	P4D4W0M1E653298023B30	TCONLESS	BMS3
2023-04-17 06:25:09	P4D4VYM1E653298023B30	TCONLESS	BMS3
2023-04-17 06:25:15	P4D4VPM1E653298023B30	TCONLESS	BMS3
2023-04-17 06:25:22	P4D4VVM1E653298023B30	TCONLESS	BMS3
2023-04-17 06:25:29	P4D4VRM1E653298023B30	TCONLESS	BMS3
2023-04-17 06:25:36	P4D4VGM1E653298023B30	TCONLESS	BMS3
2023-04-17 06:25:42	P4D4VNM1E653298023B30	TCONLESS	BMS3
2023-04-17 06:25:49	P4D4VLM1E653298023B30	TCONLESS	BMS3
2023-04-17 06:25:55	P4D4VBM1E653298023B30	TCONLESS	BMS3
2023-04-17 06:26:19	P4D4VHM1E653298023B30	TCONLESS	BMS3
2023-04-17 06:26:25	P4D4V7M1E653298023B30	TCONLESS	BMS3
2023-04-17 06:26:32	P4D4V5M1E653298023B30	TCONLESS	BMS3
2023-04-17 06:26:39	P4D4V4M1E653298023B30	TCONLESS	BMS3
2023-04-17 06:26:45	P444FSM2E653298023B30	TCONLESS	BMS3
2023-04-17 06:26:52	P444FQM2E653298023B30	TCONLESS	BMS3
2023-04-17 06:26:59	P444FNM2E653298023B30	TCONLESS	BMS3
2023-04-17 06:27:05	P444FAM2E653298023B30	TCONLESS	BMS3
2023-04-17 06:27:12	P444F7M2E653298023B30	TCONLESS	BMS3
2023-04-17 06:27:18	P444FFM2E653298023B30	TCONLESS	BMS3
2023-04-17 06:27:25	P444FDM2E653298023B30	TCONLESS	BMS3
2023-04-17 06:27:31	P444FBM2E653298023B30	TCONLESS	BMS3
2023-04-17 06:27:45	P444F6M2E653298023B30	TCONLESS	BMS3
2023-04-17 06:30:26	P444F4M2E653298023B30	TCONLESS	BMS3
2023-04-17 06:30:26	P444F0M2E653298023B30	TCONLESS	BMS3
2023-04-17 06:30:26	P444EVM2E653298023B30	TCONLESS	BMS3
2023-04-17 06:30:26	P444EFM2E653298023B30	TCONLESS	BMS3
2023-04-17 06:30:26	P444ERM2E653298023B30	TCONLESS	BMS3
2023-04-17 06:30:27	P444E4M2E653298023B30	TCONLESS	BMS3
2023-04-17 06:30:27	P444EPM2E653298023B30	TCONLESS	BMS3
2023-04-17 06:30:27	P444EMM2E653298023B30	TCONLESS	BMS3
2023-04-17 06:30:27	P444E8M2E653298023B30	TCONLESS	BMS3
2023-04-17 06:30:27	P444EKM2E653298023B30	TCONLESS	BMS3
2023-04-17 06:30:27	P444EHM2E653298023B30	TCONLESS	BMS3
2023-04-17 06:30:27	P444EEM2E653298023B30	TCONLESS	BMS3
2023-04-17 06:30:27	P444E6M2E653298023B30	TCONLESS	BMS3
2023-04-17 06:30:27	P444ECM2E653298023B30	TCONLESS	BMS3
2023-04-17 06:30:27	P444EAM2E653298023B30	TCONLESS	BMS3
2023-04-17 06:30:27	P444YNM2E653298023A30	TCONLESS	BMS3
2023-04-17 06:30:27	P444E2M2E653298023B30	TCONLESS	BMS3
2023-04-17 06:30:27	P444DYM2E653298023B30	TCONLESS	BMS3
2023-04-17 06:30:27	P444DXM2E653298023B30	TCONLESS	BMS3
2023-04-17 06:30:27	P444DVM2E653298023B30	TCONLESS	BMS3
2023-04-17 06:30:27	P444DTM2E653298023B30	TCONLESS	BMS3
2023-04-17 06:30:27	P444DRM2E653298023B30	TCONLESS	BMS3
2023-04-17 06:30:27	P444DQM2E653298023B30	TCONLESS	BMS3
2023-04-17 06:30:27	P444FKM2E653298023B30	TCONLESS	BMS3
2023-04-17 06:30:30	P444DNM2E653298023B30	TCONLESS	BMS3
2023-04-17 06:30:37	P444DKM2E653298023B30	TCONLESS	BMS3
2023-04-17 06:30:43	P444DJM2E653298023B30	TCONLESS	BMS3
2023-04-17 06:30:50	P444DGM2E653298023B30	TCONLESS	BMS3
2023-04-17 06:30:57	P444DEM2E653298023B30	TCONLESS	BMS3
2023-04-17 06:31:03	P444DBM2E653298023B30	TCONLESS	BMS3
2023-04-17 06:31:10	P4D4VCM1E653298023B30	TCONLESS	BMS3
2023-04-17 06:31:16	P4D4V9M1E653298023B30	TCONLESS	BMS3
2023-04-17 06:31:23	P4D4V8M1E653298023B30	TCONLESS	BMS3
2023-04-17 06:31:29	P4D4UWM1E653298023B30	TCONLESS	BMS3
2023-04-17 06:31:36	P4D4V2M1E653298023B30	TCONLESS	BMS3
2023-04-17 06:31:42	P4D4V0M1E653298023B30	TCONLESS	BMS3
2023-04-17 06:31:50	P4D4UVM1E653298023B30	TCONLESS	BMS3
2023-04-17 06:31:56	P4D4UJM1E653298023B30	TCONLESS	BMS3
2023-04-17 06:32:13	P4D4UUM1E653298023B30	TCONLESS	BMS3
2023-04-17 06:32:20	P4D4U7M1E653298023B30	TCONLESS	BMS3
2023-04-17 06:32:26	P4D4UQM1E653298023B30	TCONLESS	BMS3
2023-04-17 06:32:33	P4D4U6M1E653298023B30	TCONLESS	BMS3
2023-04-17 06:32:46	P4D4TZM1E653298023B30	TCONLESS	BMS3
2023-04-17 06:32:53	P4D4UHM1E653298023B30	TCONLESS	BMS3
2023-04-17 06:33:32	1154DWO5B31F2887	P4D4U2M1E653298023B30	BMS3
2023-04-17 06:33:39	1154DWO5B31F2883	P4D4TYM1E653298023B30	BMS3
2023-04-17 06:33:47	1154DWO5B31F2884	P4D4TWM1E653298023B30	BMS3
2023-04-17 06:33:52	1154DWO5B31F2879	P4D4TXM1E653298023B30	BMS3
2023-04-17 06:33:59	1154DWO5B31F2888	P4D4TVM1E653298023B30	BMS3
2023-04-17 06:34:05	1154DWO5B31F2878	P4D4TTM1E653298023B30	BMS3
2023-04-17 06:34:12	1154DWO5B31F2880	P4D4TRM1E653298023B30	BMS3
2023-04-17 06:34:19	1154DWO5B31F2881	P4D4TPM1E653298023B30	BMS3
2023-04-17 06:34:25	1154DWO5B31F2882	P4D4TFM1E653298023B30	BMS3
2023-04-17 06:34:32	1154DWO5B31F2877	P4D4TLM1E653298023B30	BMS3
2023-04-17 06:34:41	1154DWO5B31F2874	P4D4TJM1E653298023B30	BMS3
2023-04-17 06:34:48	1154DWO5B31F2875	P4D4TGM1E653298023B30	BMS3
2023-04-17 06:34:55	1154DWO5B31F2873	P4D4TDM1E653298023B30	BMS3
2023-04-17 06:35:01	1154DWO5B31F2876	P4D4TBM1E653298023B30	BMS3
2023-04-17 06:35:08	1154DWO5B31F2872	P4D4T9M1E653298023B30	BMS3
2023-04-17 06:35:14	1154DWO5B31F2871	P4D4T8M1E653298023B30	BMS3
2023-04-17 06:35:21	1154DWO5B31F2868	P444EZM2E653298023B30	BMS3
2023-04-17 06:35:27	1154DWO5B31F2866	P4D4T7M1E653298023B30	BMS3
2023-04-17 06:35:34	1154DWO5B31F2865	P4D4T5M1E653298023B30	BMS3
2023-04-17 06:35:41	1154DWO5B31F2870	P4D4T4M1E653298023B30	BMS3
2023-04-17 06:35:47	1154DWO5B31F2869	P4D4T2M1E653298023B30	BMS3
2023-04-17 06:35:54	1154DWO5B31F2862	P4D4T3M1E653298023B30	BMS3
2023-04-17 06:36:01	1154DWO5B31F2867	P4D4T1M1E653298023B30	BMS3
2023-04-17 06:36:07	1154DWO5B31F2861	P4D4X3M1E653298023B30	BMS3
2023-04-17 06:36:14	1154DWO5B31F2863	P4D4X1M1E653298023B30	BMS3
2023-04-17 06:36:20	1154DWO5B31F2860	P4D536M1E653298023B30	BMS3
2023-04-17 06:36:27	1154DWO5B31F2856	P4D4WWM1E653298023B30	BMS3
2023-04-17 06:36:34	1154DWO5B31F2857	P4D4WUM1E653298023B30	BMS3
2023-04-17 06:36:52	1154DWO5B31F2859	P4D4WTM1E653298023B30	BMS3
2023-04-17 06:36:58	1154DWO5B31F2855	P4D4WRM1E653298023B30	BMS3
2023-04-17 06:37:05	1154DWO5B31F2864	P4D4W8M1E653298023B30	BMS3
2023-04-17 06:37:18	1154DWO5B31G1782	P4D4WMM1E653298023B30	BMS3
2023-04-17 06:37:31	1154DWO5B31G1178	P4D4W6M1E653298023B30	BMS3
2023-04-17 06:37:38	1154DWO5B31G1179	P4D4WGM1E653298023B30	BMS3
2023-04-17 06:37:45	1154DWO5B31G1357	P4D4W7M1E653298023B30	BMS3
2023-04-17 06:37:51	1154DWO5B31G1785	P4D4WCM1E653298023B30	BMS3
2023-04-17 06:37:58	1154DWO5B31G1358	P4D4WAM1E653298023B30	BMS3
2023-04-17 06:38:04	1154DWO5B31G1783	P4D4W5M1E653298023B30	BMS3
2023-04-17 06:38:11	1154DWO5B31G1175	P4D4W3M1E653298023B30	BMS3
2023-04-17 06:38:17	1154DWO5B31G1181	P4D4W1M1E653298023B30	BMS3
2023-04-17 06:38:24	1154DWO5B31G1174	P4D4VZM1E653298023B30	BMS3
2023-04-17 06:38:31	1154DWO5B31G1176	P4D4VXM1E653298023B30	BMS3
2023-04-17 06:38:38	1154DWO5B31G1185	P4D4YCM1E653298023B30	BMS3
2023-04-17 06:38:44	1154DWO5B31G1184	P4D4YBM1E653298023B30	BMS3
2023-04-17 06:38:51	1154DWO5B31G1177	P4D4YAM1E653298023B30	BMS3
2023-04-17 06:39:17	WIP3EMGL0EV00458	P4D4Y7M1E653298023B30	BMS3
2023-04-17 06:39:23	WIP3EMGL0EV00459	P4D4Y4M1E653298023B30	BMS3
2023-04-17 06:39:29	WIP3EMGL0EV00460	P4D4Y2M1E653298023B30	BMS3
2023-04-17 06:39:34	WIP3EMGL0EV00461	P4D4XWM1E653298023B30	BMS3
2023-04-17 06:39:52	WIP3EMGL0EV00464	P4D4XQM1E653298023B30	BMS3
2023-04-17 06:39:57	WIP3EMGL0EV00465	P4D4XPM1E653298023B30	BMS3
2023-04-17 06:40:04	WIP3EMGL0EV00466	P4D4XMM1E653298023B30	BMS3
2023-04-17 06:40:10	1154DWO5A31H0678	P4D4XKM1E653298023B30	BMS3
2023-04-17 06:40:17	1154DWO5A31H0610	P4D4XHM1E653298023B30	BMS3
2023-04-17 06:40:23	1154DWO5A31H0687	P4D4XGM1E653298023B30	BMS3
2023-04-17 06:40:28	WIP3EMGL0EV00470	P4D4XEM1E653298023B30	BMS3
2023-04-17 06:40:35	1154DWO5A31H0679	P4D4X0M1E653298023B30	BMS3
2023-04-17 06:40:41	1154DWO5A31H0683	P4D4XDM1E653298023B30	BMS3
2023-04-17 06:40:54	1154DWO5A31H0682	P4D4X8M1E653298023B30	BMS3
2023-04-17 06:41:12	WIP3EMGL0EV00477	P4D550M1E653298023B30	BMS3
2023-04-17 06:41:19	WIP3EMGL0EV00478	P4D54RM1E653298023B30	BMS3
2023-04-17 06:41:25	WIP3EMGL0EV00479	P4D54VM1E653298023B30	BMS3
2023-04-17 06:41:31	WIP3EMGL0EV00480	P4D54NM1E653298023B30	BMS3
2023-04-17 06:41:38	1154DWO5A31H0614	P4D4XYM1E653298023B30	BMS3
2023-04-17 06:41:44	1154DWO5A31H0611	P4D54MM1E653298023B30	BMS3
2023-04-17 06:41:50	1154DWO5B31G3132	P4D548M1E653298023B30	BMS3
2023-04-17 06:41:57	1154DWO5B31G3124	P4D544M1E653298023B30	BMS3
2023-04-17 06:42:03	1154DWO5B31G3125	P4D54KM1E653298023B30	BMS3
2023-04-17 06:42:10	1154DWO5B31G3131	P4D547M1E653298023B30	BMS3
2023-04-17 06:42:16	1154DWO5B31G3119	P4D54GM1E653298023B30	BMS3
2023-04-17 06:42:22	1154DWO5B31G3120	P4D54EM1E653298023B30	BMS3
2023-04-17 06:42:28	WIP3EMGL0EV00489	P4D54CM1E653298023B30	BMS3
2023-04-17 06:42:35	1154DWO5B31G3115	P4D54AM1E653298023B30	BMS3
2023-04-17 06:42:41	1154DWO5B31G3137	P4D549M1E653298023B30	BMS3
2023-04-17 06:42:47	1154DWO5B31G3133	P4D53LM1E653298023B30	BMS3
2023-04-17 06:42:54	1154DWO5B31G3129	P4D53BM1E653298023B30	BMS3
2023-04-17 06:43:00	1154DWO5B31G3138	P4D540M1E653298023B30	BMS3
2023-04-17 06:43:05	WIP3EMGL0EV00495	P4D53YM1E653298023B30	BMS3
2023-04-17 06:43:12	1154DWO5B31G3128	P4D53UM1E653298023B30	BMS3
2023-04-17 06:43:19	1154DWO5B31G3127	P4D53RM1E653298023B30	BMS3
2023-04-17 06:43:25	1154DWO5B31G3122	P4D539M1E653298023B30	BMS3
2023-04-17 06:43:31	WIP3EMGL0EV00499	P4D53NM1E653298023B30	BMS3
2023-04-17 06:43:37	WIP3EMGL0EV00500	P4D53KM1E653298023B30	BMS3
2023-04-17 06:43:44	1154DWO5B31G3135	P4D53HM1E653298023B30	BMS3
2023-04-17 06:43:50	1154DWO5B31G3150	P4D53FM1E653298023B30	BMS3
2023-04-17 06:43:58	1154DWO5B31G3144	P4D53DM1E653298023B30	BMS3
2023-04-17 06:44:04	1154DWO5B31G3143	P4D53CM1E653298023B30	BMS3
