2023-04-18	06:24:27	75QNED	OUTSIDE	USUWALNE	RYSA_DOWN
2023-04-18	13:49:56	65QNED	OUTSIDE	USUWALNE	RYSA_DOWN
2023-04-18	13:50:01	65QNED	OUTSIDE	USUWALNE	RYSA_DOWN
2023-04-18	13:50:32	65QNED	OUTSIDE	NIEUSUWALNE	USZKODZONA_KRAWEDZ_LGP
2023-04-18	14:05:26	65QNED	OUTSIDE	USUWALNE	PLAMA_DOWN
2023-04-18	14:27:42	65QNED	OUTSIDE	USUWALNE	PLAMA_DOWN
2023-04-18	14:27:46	65QNED	OUTSIDE	USUWALNE	PLAMA_DOWN
2023-04-18	14:28:03	65QNED	OUTSIDE	USUWALNE	RYSA_DOWN
2023-04-18	14:47:10	65QNED	OUTSIDE	NIEUSUWALNE	RYSA_DOWN
2023-04-18	14:51:06	65QNED	OUTSIDE	NIEUSUWALNE	RYSA_DOWN
2023-04-18	14:58:16	65QNED	OUTSIDE	NIEUSUWALNE	RYSA_DOWN
2023-04-18	07:27:38	75QNED	OUTSIDE	NIEUSUWALNE	WHITE_SPOT
2023-04-18	07:27:33	75QNED	OUTSIDE	USUWALNE	RYSA_DOWN
2023-04-18	06:24:31	75QNED	OUTSIDE	USUWALNE	RYSA_DOWN
2023-04-18	06:24:39	75QNED	OUTSIDE	USUWALNE	RYSA_DOWN
2023-04-18	06:24:59	75QNED	OUTSIDE	USUWALNE	PLAMA_DOWN
2023-04-18	06:25:03	75QNED	OUTSIDE	USUWALNE	PLAMA_DOWN
2023-04-18	06:37:19	75QNED	OUTSIDE	NIEUSUWALNE	WHITE_SPOT
2023-04-18	06:51:07	75QNED	OUTSIDE	NIEUSUWALNE	RYSA_DOWN
2023-04-18	06:54:03	75QNED	OUTSIDE	NIEUSUWALNE	RYSA_DOWN
2023-04-18	06:59:21	75QNED	OUTSIDE	USUWALNE	RYSA_DOWN
2023-04-18	07:22:57	75QNED	OUTSIDE	USUWALNE	PLAMA_DOWN
2023-04-18	07:27:28	75QNED	OUTSIDE	USUWALNE	RYSA_DOWN
2023-04-18	15:18:13	65QNED	OUTSIDE	NIEUSUWALNE	WHITE_SPOT
