2023-04-24	14:55:09	55QNED	OUTSIDE	NIEUSUWALNE	USZKODZONA_KRAWEDZ_LGP
2023-04-24	16:01:14	65UR	OUTSIDE	NIEUSUWALNE	WHITE_SPOT
2023-04-24	15:57:27	65UR	OUTSIDE	NIEUSUWALNE	RYSA_DOWN
2023-04-24	15:57:22	65UR	OUTSIDE	NIEUSUWALNE	PLAMA_DOWN
2023-04-24	15:51:14	65QNED	OUTSIDE	NIEUSUWALNE	WHITE_SPOT
2023-04-24	15:47:35	65QNED	OUTSIDE	NIEUSUWALNE	WHITE_SPOT
2023-04-24	15:38:21	65QNED	OUTSIDE	USUWALNE	PLAMA_DOWN
2023-04-24	15:32:03	65QNED	OUTSIDE	USUWALNE	RYSA_DOWN
2023-04-24	15:31:58	65QNED	OUTSIDE	USUWALNE	RYSA_DOWN
2023-04-24	15:31:53	65QNED	OUTSIDE	NIEUSUWALNE	WHITE_SPOT
2023-04-24	15:24:24	65QNED	OUTSIDE	NIEUSUWALNE	WHITE_SPOT
2023-04-24	15:17:43	55QNED	OUTSIDE	USUWALNE	RYSA_DOWN
2023-04-24	15:06:11	55QNED	OUTSIDE	USUWALNE	RYSA_DOWN
2023-04-24	14:56:29	55QNED	OUTSIDE	NIEUSUWALNE	RYSA_UP
2023-04-24	16:02:06	65UR	OUTSIDE	NIEUSUWALNE	WHITE_SPOT
