2023-04-12	10:53:57	75UR	OUTSIDE	USUWALNE	RYSA_DOWN
2023-04-12	16:23:00	65QNED	OUTSIDE	USUWALNE	RYSA_DOWN
2023-04-12	16:22:54	65QNED	OUTSIDE	USUWALNE	RYSA_DOWN
2023-04-12	16:17:05	65QNED	OUTSIDE	NIEUSUWALNE	WHITE_SPOT
2023-04-12	16:09:40	65QNED	OUTSIDE	USUWALNE	RYSA_DOWN
2023-04-12	16:05:09	65QNED	OUTSIDE	USUWALNE	RYSA_DOWN
2023-04-12	15:58:37	55UR	OUTSIDE	NIEUSUWALNE	RYSA_UP
2023-04-12	15:58:28	55UR	OUTSIDE	USUWALNE	RYSA_DOWN
2023-04-12	11:35:17	75UR	OUTSIDE	NIEUSUWALNE	WHITE_SPOT
2023-04-12	11:35:11	75UR	OUTSIDE	NIEUSUWALNE	WHITE_SPOT
2023-04-12	11:35:04	75UR	OUTSIDE	NIEUSUWALNE	WHITE_SPOT
2023-04-12	11:33:45	75UR	OUTSIDE	NIEUSUWALNE	RYSA_UP
2023-04-12	11:33:27	75UR	OUTSIDE	NIEUSUWALNE	RYSA_UP
2023-04-12	11:33:22	75UR	OUTSIDE	NIEUSUWALNE	RYSA_UP
2023-04-12	11:33:15	75UR	OUTSIDE	NIEUSUWALNE	PLAMA_DOWN
2023-04-12	11:12:46	75UR	OUTSIDE	USUWALNE	PLAMA_DOWN
2023-04-12	11:01:56	75UR	OUTSIDE	NIEUSUWALNE	PLAMA_DOWN
2023-04-12	16:23:05	65QNED	OUTSIDE	USUWALNE	RYSA_DOWN
