2023-04-26	06:14:20	55QNED	OUTSIDE	NIEUSUWALNE	RYSA_DOWN
2023-04-26	07:28:23	55UR	OUTSIDE	USUWALNE	RYSA_UP
2023-04-26	07:33:52	55UR	OUTSIDE	NIEUSUWALNE	RYSA_DOWN
2023-04-26	07:57:56	55UR	OUTSIDE	NIEUSUWALNE	PLAMA_DOWN
2023-04-26	08:06:00	55UR	OUTSIDE	NIEUSUWALNE	RYSA_DOWN
2023-04-26	08:11:42	55UR	OUTSIDE	NIEUSUWALNE	RYSA_DOWN
2023-04-26	08:13:20	55UR	OUTSIDE	NIEUSUWALNE	RYSA_DOWN
2023-04-26	08:14:25	55UR	OUTSIDE	NIEUSUWALNE	WHITE_SPOT
2023-04-26	08:16:24	55UR	OUTSIDE	NIEUSUWALNE	WHITE_SPOT
2023-04-26	07:28:11	55UR	OUTSIDE	USUWALNE	RYSA_DOWN
2023-04-26	07:28:00	55UR	OUTSIDE	NIEUSUWALNE	RYSA_DOWN
2023-04-26	06:18:46	55QNED	OUTSIDE	NIEUSUWALNE	USZKODZONA_KRAWEDZ_LGP
2023-04-26	06:26:50	55QNED	OUTSIDE	NIEUSUWALNE	RYSA_DOWN
2023-04-26	06:30:08	55QNED	OUTSIDE	NIEUSUWALNE	WHITE_SPOT
2023-04-26	06:37:09	55UR	OUTSIDE	NIEUSUWALNE	RYSA_UP
2023-04-26	06:45:15	55UR	OUTSIDE	NIEUSUWALNE	RYSA_DOWN
2023-04-26	06:47:49	55UR	OUTSIDE	NIEUSUWALNE	RYSA_DOWN
2023-04-26	06:50:02	55UR	OUTSIDE	NIEUSUWALNE	RYSA_DOWN
2023-04-26	06:53:01	55UR	OUTSIDE	NIEUSUWALNE	RYSA_DOWN
2023-04-26	08:49:49	55UR	OUTSIDE	NIEUSUWALNE	RYSA_DOWN
