2023-04-17	14:49:33	75UR	OUTSIDE	NIEUSUWALNE	RYSA_DOWN
2023-04-17	15:26:59	75QNED	OUTSIDE	NIEUSUWALNE	PLAMA_DOWN
2023-04-17	15:33:53	75QNED	OUTSIDE	USUWALNE	PLAMA_DOWN
2023-04-17	15:37:28	75QNED	OUTSIDE	NIEUSUWALNE	RYSA_DOWN
2023-04-17	15:44:32	75QNED	OUTSIDE	USUWALNE	PLAMA_DOWN
2023-04-17	16:02:04	75QNED	OUTSIDE	NIEUSUWALNE	WHITE_SPOT
2023-04-17	16:05:37	75UR	OUTSIDE	NIEUSUWALNE	RYSA_DOWN
2023-04-17	16:10:50	75QNED	OUTSIDE	USUWALNE	RYSA_UP
2023-04-17	16:11:14	75QNED	OUTSIDE	USUWALNE	RYSA_DOWN
2023-04-17	16:11:19	75QNED	OUTSIDE	USUWALNE	RYSA_DOWN
2023-04-17	16:56:48	65QNED	OUTSIDE	NIEUSUWALNE	WHITE_SPOT
2023-04-17	16:59:57	65QNED	OUTSIDE	NIEUSUWALNE	RYSA_DOWN
2023-04-17	17:00:16	65QNED	OUTSIDE	NIEUSUWALNE	RYSA_DOWN
2023-04-17	17:00:35	65QNED	OUTSIDE	USUWALNE	PLAMA_DOWN
2023-04-17	15:25:58	75QNED	OUTSIDE	NIEUSUWALNE	WHITE_SPOT
2023-04-17	15:25:54	75QNED	OUTSIDE	NIEUSUWALNE	WHITE_SPOT
2023-04-17	14:50:59	75UR	OUTSIDE	USUWALNE	RYSA_DOWN
2023-04-17	14:55:01	75UR	OUTSIDE	USUWALNE	RYSA_DOWN
2023-04-17	14:55:30	75UR	OUTSIDE	NIEUSUWALNE	WHITE_SPOT
2023-04-17	14:59:09	75UR	OUTSIDE	NIEUSUWALNE	WHITE_SPOT
2023-04-17	15:02:31	75UR	OUTSIDE	NIEUSUWALNE	WHITE_SPOT
2023-04-17	15:02:59	75UR	OUTSIDE	NIEUSUWALNE	WHITE_SPOT
2023-04-17	15:04:33	75UR	OUTSIDE	NIEUSUWALNE	RYSA_DOWN
2023-04-17	15:06:05	75UR	OUTSIDE	NIEUSUWALNE	WHITE_SPOT
2023-04-17	15:09:57	75UR	OUTSIDE	USUWALNE	PLAMA_UP
2023-04-17	15:10:07	75UR	OUTSIDE	NIEUSUWALNE	WHITE_SPOT
2023-04-17	15:12:41	75UR	OUTSIDE	NIEUSUWALNE	WHITE_SPOT
2023-04-17	15:16:41	75UR	OUTSIDE	NIEUSUWALNE	RYSA_DOWN
2023-04-17	15:20:24	75UR	OUTSIDE	NIEUSUWALNE	WHITE_SPOT
2023-04-17	17:00:40	65QNED	OUTSIDE	USUWALNE	RYSA_DOWN
